ID	Length	Source	ExonCount	CDSLength	Coverage	Integrity
PdomMRNAr1.2-02790.1	5535	augustus	18	2862	1.00	0.97
PdomMRNAr1.2-02791.1	6358	VIGA	5	1980	1.00	0.99
PdomMRNAr1.2-02792.1	4667	VIGA	8	1185	1.00	0.97
PdomMRNAr1.2-02793.1	3280	snap	9	285	0.60	0.18
PdomMRNAr1.2-02794.1	2456	genemark	8	891	1.00	1.00
PdomMRNAr1.2-02795.1	1884	snap	6	966	1.00	0.42
PdomMRNAr1.2-02796.1	554	snap	2	426	0.91	0.27
PdomMRNAr1.2-02797.1	14879	augustus	6	1080	1.00	0.81
PdomMRNAr1.2-02798.1	10252	VIGA	2	1344	1.00	0.95
PdomMRNAr1.2-02799.1	11016	augustus	5	453	0.03	0.01
PdomMRNAr1.2-02800.1	5290	genemark	11	1563	1.00	0.83
PdomMRNAr1.2-02801.1	4470	genemark	7	1653	1.00	0.99
PdomMRNAr1.2-02802.1	744	genemark	2	693	0.00	0.00
PdomMRNAr1.2-02803.1	3804	genemark	13	1542	0.91	0.87
PdomMRNAr1.2-02804.1	393	genemark	2	306	0.00	0.00
PdomMRNAr1.2-02805.1	1751	genemark	5	1182	1.00	0.95
PdomMRNAr1.2-02806.1	4021	genemark	10	1602	1.00	1.00
PdomMRNAr1.2-02807.1	814	snap	3	210	0.94	0.28
PdomMRNAr1.2-02808.1	4654	augustus	5	321	1.00	0.65
PdomMRNAr1.2-02809.1	11194	snap	15	2520	1.00	0.91
PdomMRNAr1.2-02810.1	10826	augustus	9	4011	1.00	0.87
PdomMRNAr1.2-02811.1	37558	augustus	10	1146	0.06	0.02
PdomMRNAr1.2-02812.1	3592	augustus	6	1551	1.00	0.98
PdomMRNAr1.2-02813.1	4683	augustus	5	858	1.00	0.85
PdomMRNAr1.2-02814.1	1374	snap	5	807	0.00	0.00
PdomMRNAr1.2-02815.1	3182	genemark	4	516	1.00	0.75
PdomMRNAr1.2-02816.1	6594	augustus	4	1158	1.00	1.00
PdomMRNAr1.2-02817.1	13689	genemark	26	4362	1.00	1.00
PdomMRNAr1.2-02818.1	9934	augustus	18	7374	0.99	0.76
PdomMRNAr1.2-02819.1	1504	augustus	4	456	1.00	1.00
PdomMRNAr1.2-02820.1	1305	augustus	2	573	1.00	0.96
PdomMRNAr1.2-02821.1	2282	snap	2	210	0.10	0.03
PdomMRNAr1.2-02822.1	2490	snap	8	1152	1.00	1.00
PdomMRNAr1.2-02823.1	3946	snap	6	1374	0.34	0.10
PdomMRNAr1.2-02824.1	873	snap	2	282	1.00	0.94
PdomMRNAr1.2-02825.1	1316	snap	4	252	0.73	0.22
PdomMRNAr1.2-02826.1	1156	snap	5	648	0.69	0.40
PdomMRNAr1.2-02827.1	2502	snap	1	2502	1.00	0.90
PdomMRNAr1.2-02828.1	8104	augustus	3	396	0.63	0.19
PdomMRNAr1.2-02829.1	365	genemark	2	297	1.00	0.30
PdomMRNAr1.2-02830.1	3033	genemark	7	795	1.00	1.00
PdomMRNAr1.2-02831.1	379	genemark	2	249	0.00	0.00
PdomMRNAr1.2-02832.1	2031	snap	5	732	0.97	0.74
PdomMRNAr1.2-02833.1	4093	snap	4	276	0.94	0.33
PdomMRNAr1.2-02834.1	2324	augustus	6	1041	1.00	0.95
PdomMRNAr1.2-02835.1	2679	snap	4	282	0.07	0.02
PdomMRNAr1.2-02836.1	5556	snap	14	2985	1.00	0.99
PdomMRNAr1.2-02837.1	1047	augustus	1	1047	1.00	0.90
PdomMRNAr1.2-02838.1	3513	genemark	13	1815	1.00	0.90
PdomMRNAr1.2-02839.1	6339	snap	17	2529	1.00	1.00
PdomMRNAr1.2-02840.1	953	genemark	3	399	1.00	0.65
PdomMRNAr1.2-02841.1	19323	augustus	12	2199	1.00	0.97
PdomMRNAr1.2-02842.1	2947	snap	4	234	0.00	0.00
PdomMRNAr1.2-02843.1	9594	genemark	8	1620	1.00	0.99
PdomMRNAr1.2-02844.1	1084	snap	3	372	1.00	0.65
PdomMRNAr1.2-02845.1	6119	snap	4	327	0.14	0.04
PdomMRNAr1.2-02846.1	1822	snap	3	237	0.00	0.00
PdomMRNAr1.2-02847.1	3535	snap	3	363	0.08	0.02
PdomMRNAr1.2-02848.1	5350	genemark	13	3390	1.00	0.95
PdomMRNAr1.2-02849.1	46423	augustus	18	3000	0.81	0.67
PdomMRNAr1.2-02850.1	6735	augustus	12	2541	0.42	0.29
PdomMRNAr1.2-02851.1	24511	augustus	14	4905	0.83	0.67
PdomMRNAr1.2-02852.1	15019	genemark	19	3918	1.00	0.97
PdomMRNAr1.2-02853.1	1654	augustus	2	252	1.00	0.35
PdomMRNAr1.2-02854.1	381	genemark	2	219	0.98	0.29
PdomMRNAr1.2-02855.1	601	genemark	2	414	1.00	0.90
PdomMRNAr1.2-02856.1	895	genemark	4	432	1.00	0.93
PdomMRNAr1.2-02858.1	1419	genemark	3	210	0.19	0.06
PdomMRNAr1.2-02859.1	712	augustus	3	519	0.03	0.01
PdomMRNAr1.2-02860.1	4000	snap	5	204	0.00	0.00
PdomMRNAr1.2-02861.1	27589	snap	13	1068	0.10	0.03
PdomMRNAr1.2-02862.1	23156	genemark	10	5052	1.00	1.00
PdomMRNAr1.2-02863.1	1907	genemark	6	876	1.00	1.00
PdomMRNAr1.2-02864.1	1387	snap	3	573	1.00	0.65
PdomMRNAr1.2-02865.1	5274	genemark	11	1905	1.00	1.00
PdomMRNAr1.2-02866.1	15084	augustus	4	1887	1.00	1.00
PdomMRNAr1.2-02867.1	12857	snap	15	2451	0.98	0.73
PdomMRNAr1.2-02868.1	1009	genemark	3	858	1.00	0.30
PdomMRNAr1.2-02869.1	603	genemark	2	231	1.00	0.94
PdomMRNAr1.2-02871.1	6314	snap	10	1584	0.33	0.28
PdomMRNAr1.2-02872.1	6117	snap	12	1407	0.80	0.29
PdomMRNAr1.2-02873.1	5864	snap	9	1503	1.00	0.93
PdomMRNAr1.2-02874.1	607	genemark	3	210	0.97	0.64
PdomMRNAr1.2-02875.1	2978	augustus	4	648	1.00	1.00
PdomMRNAr1.2-02876.1	291	genemark	1	291	0.00	0.00
PdomMRNAr1.2-02877.1	1897	VIGA	3	1725	1.00	0.90
PdomMRNAr1.2-02878.1	1117	VIGA	3	825	0.00	0.00
PdomMRNAr1.2-02879.1	1149	VIGA	2	783	0.00	0.00
PdomMRNAr1.2-02880.1	904	VIGA	4	573	0.00	0.00
PdomMRNAr1.2-02881.1	2438	augustus	3	1407	1.00	0.95
PdomMRNAr1.2-02882.1	1525	augustus	4	471	1.00	0.98
PdomMRNAr1.2-02883.1	5809	augustus	10	3036	1.00	0.57
PdomMRNAr1.2-02884.1	930	augustus	1	930	1.00	0.90
PdomMRNAr1.2-02885.1	4867	augustus	14	2865	1.00	0.84
PdomMRNAr1.2-02886.1	5531	augustus	8	1524	1.00	0.98
PdomMRNAr1.2-02887.1	469	genemark	3	237	0.00	0.00
PdomMRNAr1.2-02888.1	1508	augustus	3	651	1.00	1.00
PdomMRNAr1.2-02889.1	442	genemark	2	234	0.78	0.24
PdomMRNAr1.2-02890.1	3551	augustus	7	1593	1.00	1.00
PdomMRNAr1.2-02891.1	15457	genemark	26	12855	1.00	0.95
PdomMRNAr1.2-02892.1	3839	genemark	9	1161	1.00	0.95
PdomMRNAr1.2-02893.1	2382	snap	3	534	1.00	0.30
PdomMRNAr1.2-02894.1	4205	augustus	2	534	0.88	0.28
PdomMRNAr1.2-02895.1	27654	augustus	4	1275	0.05	0.01
PdomMRNAr1.2-02896.1	1317	genemark	2	705	1.00	0.92
PdomMRNAr1.2-02897.1	4004	genemark	9	3114	1.00	0.96
PdomMRNAr1.2-02898.1	7895	VIGA	11	2607	1.00	1.00
PdomMRNAr1.2-02899.1	2093	augustus	7	852	1.00	1.00
PdomMRNAr1.2-02900.1	11557	augustus	3	258	0.00	0.00
PdomMRNAr1.2-02901.1	3847	augustus	7	1203	0.22	0.07
PdomMRNAr1.2-02902.1	4223	snap	4	561	1.00	1.00
PdomMRNAr1.2-02903.1	2232	snap	4	1305	1.00	1.00
PdomMRNAr1.2-02904.1	807	augustus	1	807	1.00	0.90
PdomMRNAr1.2-02905.1	2213	VIGA	6	1086	1.00	1.00
PdomMRNAr1.2-02906.1	19279	augustus	22	4113	0.99	0.83
PdomMRNAr1.2-02907.1	1663	VIGA	5	1356	1.00	0.90
PdomMRNAr1.2-02908.1	2282	snap	5	582	1.00	0.47
PdomMRNAr1.2-02909.1	1713	genemark	4	1275	0.96	0.69
PdomMRNAr1.2-02910.1	9222	genemark	10	4536	1.00	0.88
PdomMRNAr1.2-02911.1	489	genemark	1	489	0.58	0.77
PdomMRNAr1.2-02912.1	447	snap	3	216	0.63	0.19
PdomMRNAr1.2-02913.1	2836	augustus	7	1632	1.00	0.85
PdomMRNAr1.2-02914.1	11967	snap	6	1134	1.00	1.00
PdomMRNAr1.2-02915.1	5982	yrGATE	15	4335	1.00	1.00
PdomMRNAr1.2-02916.1	2364	snap	7	1266	1.00	1.00
PdomMRNAr1.2-02917.1	2345	augustus	5	1263	1.00	1.00
PdomMRNAr1.2-02918.1	8212	snap	10	5769	1.00	1.00
PdomMRNAr1.2-02919.1	8818	augustus	14	5193	0.89	0.55
PdomMRNAr1.2-02920.1	3754	genemark	14	2541	1.00	0.48
PdomMRNAr1.2-02921.1	5313	genemark	18	3003	1.00	1.00
PdomMRNAr1.2-02922.1	1848	genemark	6	525	1.00	1.00
PdomMRNAr1.2-02923.1	825	snap	2	354	0.98	0.34
PdomMRNAr1.2-02924.1	987	snap	4	306	1.00	0.75
PdomMRNAr1.2-02926.1	1664	genemark	5	921	1.00	1.00
PdomMRNAr1.2-02927.1	1451	genemark	4	612	1.00	1.00
PdomMRNAr1.2-02928.1	1566	augustus	2	288	0.83	0.90
PdomMRNAr1.2-02929.1	4032	augustus	4	1653	1.00	1.00
PdomMRNAr1.2-02930.1	2949	augustus	4	1812	1.00	1.00
PdomMRNAr1.2-02931.1	1721	augustus	4	648	1.00	1.00
PdomMRNAr1.2-02932.1	9248	augustus	7	1548	1.00	1.00
PdomMRNAr1.2-02933.1	3897	augustus	8	945	1.00	0.30
PdomMRNAr1.2-02934.1	5379	augustus	9	2184	1.00	0.93
PdomMRNAr1.2-02935.1	2363	snap	7	381	1.00	0.30
PdomMRNAr1.2-02936.1	5233	augustus	3	441	0.00	0.00
PdomMRNAr1.2-02937.1	2475	augustus	6	594	1.00	1.00
PdomMRNAr1.2-02938.1	3121	augustus	7	1629	1.00	0.60
PdomMRNAr1.2-02939.1	4454	genemark	8	2202	1.00	0.95
PdomMRNAr1.2-02940.1	5179	genemark	6	390	0.98	0.95
PdomMRNAr1.2-02941.1	890	snap	3	456	1.00	0.60
PdomMRNAr1.2-02942.1	5871	augustus	5	1248	0.25	0.07
PdomMRNAr1.2-02943.1	2346	snap	7	783	0.89	0.52
PdomMRNAr1.2-02944.1	2968	genemark	8	1962	1.00	0.90
PdomMRNAr1.2-02945.1	3368	augustus	5	2001	1.00	1.00
PdomMRNAr1.2-02946.1	4397	augustus	6	2547	1.00	1.00
PdomMRNAr1.2-02947.1	8389	augustus	21	3498	1.00	0.97
PdomMRNAr1.2-02948.1	4124	augustus	7	729	1.00	0.90
PdomMRNAr1.2-02949.1	16112	augustus	5	522	0.19	0.06
PdomMRNAr1.2-02950.1	1679	genemark	6	834	1.00	0.95
PdomMRNAr1.2-02951.1	2938	VIGA	8	1995	0.00	0.00
PdomMRNAr1.2-02952.1	5994	genemark	14	2349	1.00	0.95
PdomMRNAr1.2-02953.1	9264	augustus	5	759	0.03	0.01
PdomMRNAr1.2-02954.1	2561	VIGA	7	681	1.00	0.96
PdomMRNAr1.2-02955.1	1014	VIGA	2	639	1.00	0.97
PdomMRNAr1.2-02956.1	1598	snap	7	1050	0.00	0.00
PdomMRNAr1.2-02958.1	4395	genemark	12	2307	1.00	1.00
PdomMRNAr1.2-02959.1	1789	genemark	6	1251	1.00	0.90
PdomMRNAr1.2-02960.1	1988	genemark	6	858	0.97	0.67
PdomMRNAr1.2-02961.1	2773	augustus	10	1551	0.97	0.81
PdomMRNAr1.2-02962.1	12248	genemark	30	6624	1.00	0.94
PdomMRNAr1.2-02963.1	10289	augustus	5	7239	1.00	0.65
PdomMRNAr1.2-02964.1	4273	snap	7	540	0.90	0.28
PdomMRNAr1.2-02966.1	779	snap	4	462	1.00	0.70
PdomMRNAr1.2-02967.1	4638	VIGA	15	2772	0.99	0.92
PdomMRNAr1.2-02968.1	15700	snap	13	2424	0.94	0.68
PdomMRNAr1.2-02969.1	1248	snap	4	531	1.00	0.75
PdomMRNAr1.2-02970.1	2582	snap	5	582	0.82	0.24
PdomMRNAr1.2-02972.1	1576	augustus	3	561	1.00	1.00
PdomMRNAr1.2-02973.1	2871	genemark	3	1947	1.00	1.00
PdomMRNAr1.2-02974.1	461	snap	4	267	0.00	0.00
PdomMRNAr1.2-02975.1	1887	genemark	6	738	1.00	0.95
PdomMRNAr1.2-02976.1	765	snap	4	552	0.00	0.00
PdomMRNAr1.2-02977.1	411	genemark	1	411	0.00	0.00
PdomMRNAr1.2-02978.1	1551	VIGA	6	1068	0.00	0.00
PdomMRNAr1.2-02979.1	3432	VIGA	4	1653	1.00	1.00
PdomMRNAr1.2-02980.1	1348	VIGA	6	855	1.00	0.90
PdomMRNAr1.2-02981.1	3175	VIGA	10	2067	1.00	0.95
PdomMRNAr1.2-02982.1	1590	VIGA	4	888	1.00	0.94
PdomMRNAr1.2-02983.1	743	snap	3	261	0.39	0.12
PdomMRNAr1.2-02984.1	22606	VIGA	27	5205	1.00	0.88
PdomMRNAr1.2-02985.1	1595	augustus	3	1449	1.00	0.30
PdomMRNAr1.2-02986.1	2545	augustus	3	2322	0.97	0.89
PdomMRNAr1.2-02987.1	4656	augustus	3	228	1.00	0.30
PdomMRNAr1.2-02988.1	384	genemark	1	384	0.00	0.00
PdomMRNAr1.2-02989.1	3449	genemark	7	2301	1.00	0.98
PdomMRNAr1.2-02990.1	8560	genemark	8	6405	1.00	0.99
PdomMRNAr1.2-02991.1	24521	augustus	20	7959	0.99	0.84
PdomMRNAr1.2-02992.1	9478	genemark	16	4470	1.00	1.00
PdomMRNAr1.2-02993.1	4348	genemark	9	2154	1.00	0.93
PdomMRNAr1.2-02994.1	496	augustus	2	381	0.98	0.89
PdomMRNAr1.2-02995.1	3438	augustus	8	2022	1.00	0.73
PdomMRNAr1.2-02996.1	6801	augustus	16	3615	0.96	0.29
PdomMRNAr1.2-02997.1	6299	VIGA	19	3381	1.00	0.96
PdomMRNAr1.2-02998.1	9979	augustus	6	1614	0.08	0.02
PdomMRNAr1.2-02999.1	1935	yrGATE	5	1023	0.94	0.98
PdomMRNAr1.2-03000.1	3198	yrGATE	12	1344	0.97	0.95
PdomMRNAr1.2-03001.1	544	genemark	3	336	0.29	0.09
PdomMRNAr1.2-03002.1	1191	augustus	1	1191	1.00	0.90
PdomMRNAr1.2-03003.1	2968	augustus	2	2844	1.00	0.30
PdomMRNAr1.2-03004.1	2266	genemark	8	1401	1.00	0.81
PdomMRNAr1.2-03006.1	2389	snap	5	1074	0.02	0.01
PdomMRNAr1.2-03007.1	3045	genemark	8	2007	1.00	1.00
PdomMRNAr1.2-03008.1	1198	genemark	3	477	1.00	0.30
PdomMRNAr1.2-03009.1	2246	snap	6	357	0.67	0.20
PdomMRNAr1.2-03010.1	1161	augustus	1	1161	0.98	0.89
PdomMRNAr1.2-03011.1	8602	snap	17	2955	1.00	0.75
PdomMRNAr1.2-03012.1	1433	snap	4	249	1.00	0.30
PdomMRNAr1.2-03013.1	4766	VIGA	13	3264	1.00	1.00
PdomMRNAr1.2-03014.1	18975	augustus	28	9261	0.89	0.78
PdomMRNAr1.2-03015.1	1841	augustus	3	924	0.04	0.01
PdomMRNAr1.2-03016.1	3944	snap	4	462	1.00	1.00
PdomMRNAr1.2-03017.1	6104	augustus	3	564	1.00	0.69
PdomMRNAr1.2-03018.1	246	snap	2	213	1.00	0.30
PdomMRNAr1.2-03019.1	5363	augustus	4	669	0.52	0.41
PdomMRNAr1.2-03020.1	11872	VIGA	4	744	0.03	0.01
PdomMRNAr1.2-03021.1	6887	augustus	3	282	0.46	0.14
PdomMRNAr1.2-03022.1	8614	augustus	4	1521	0.99	0.75
PdomMRNAr1.2-03023.1	743	augustus	3	225	0.97	0.64
PdomMRNAr1.2-03024.1	5708	VIGA	17	2859	1.00	1.00
PdomMRNAr1.2-03025.1	1670	augustus	4	789	1.00	0.99
PdomMRNAr1.2-03026.1	579	augustus	2	306	0.00	0.00
PdomMRNAr1.2-03027.1	11009	VIGA	19	3177	1.00	0.99
PdomMRNAr1.2-03028.1	1976	VIGA	4	546	1.00	1.00
PdomMRNAr1.2-03029.1	1250	genemark	3	363	0.99	0.35
PdomMRNAr1.2-03030.1	1854	genemark	5	1011	1.00	0.95
PdomMRNAr1.2-03031.1	20582	augustus	11	2670	0.35	0.22
PdomMRNAr1.2-03032.1	2418	augustus	5	1080	1.00	1.00
PdomMRNAr1.2-03033.1	20196	VIGA	6	1356	0.92	0.81
PdomMRNAr1.2-03034.1	1228	genemark	2	306	0.00	0.00
PdomMRNAr1.2-03035.1	5648	genemark	9	2121	1.00	0.98
PdomMRNAr1.2-03036.1	3666	VIGA	4	1050	1.00	1.00
PdomMRNAr1.2-03037.1	4481	augustus	11	2070	0.99	0.54
PdomMRNAr1.2-03038.1	1035	augustus	1	1035	0.00	0.00
PdomMRNAr1.2-03039.1	2679	genemark	3	615	1.00	1.00
PdomMRNAr1.2-03040.1	3746	genemark	7	1890	1.00	0.97
PdomMRNAr1.2-03041.1	5383	VIGA	5	918	0.00	0.00
PdomMRNAr1.2-03042.1	877	genemark	2	717	0.97	0.29
PdomMRNAr1.2-03043.1	3437	genemark	7	1617	1.00	0.98
PdomMRNAr1.2-03045.1	6093	genemark	12	1713	0.98	0.88
PdomMRNAr1.2-03046.1	1728	snap	5	735	0.31	0.09
PdomMRNAr1.2-03047.1	411	genemark	1	411	0.95	0.89
PdomMRNAr1.2-03048.1	6702	snap	8	393	0.42	0.13
PdomMRNAr1.2-03049.1	2698	genemark	4	1689	1.00	0.55
PdomMRNAr1.2-03051.1	309	genemark	1	309	1.00	0.76
PdomMRNAr1.2-03053.1	4128	genemark	7	1182	1.00	1.00
PdomMRNAr1.2-03054.1	9670	augustus	11	3129	0.93	0.75
PdomMRNAr1.2-03055.1	2474	augustus	4	603	1.00	1.00
PdomMRNAr1.2-03056.1	3167	snap	4	1734	1.00	0.72
PdomMRNAr1.2-03057.1	3872	augustus	9	606	1.00	1.00
PdomMRNAr1.2-03058.1	4774	snap	8	603	1.00	0.44
PdomMRNAr1.2-03059.1	1259	genemark	4	969	0.53	0.36
PdomMRNAr1.2-03060.1	5353	genemark	6	672	1.00	1.00
PdomMRNAr1.2-03061.1	1554	snap	4	747	1.00	0.55
PdomMRNAr1.2-03062.1	2333	genemark	7	1086	1.00	0.90
PdomMRNAr1.2-03063.1	2149	snap	3	231	1.00	0.31
PdomMRNAr1.2-03064.1	1522	snap	6	750	1.00	0.59
PdomMRNAr1.2-03065.1	3626	augustus	6	705	1.00	1.00
PdomMRNAr1.2-03066.1	658	snap	3	498	0.05	0.01
PdomMRNAr1.2-03067.1	2720	genemark	7	1224	0.98	0.94
PdomMRNAr1.2-03068.1	1951	augustus	4	831	0.70	0.61
PdomMRNAr1.2-03069.1	46802	augustus	18	4821	0.44	0.27
PdomMRNAr1.2-03070.1	9264	augustus	12	2439	0.88	0.71
PdomMRNAr1.2-03071.1	464	augustus	2	243	0.07	0.02
PdomMRNAr1.2-03072.1	8822	augustus	2	255	1.00	0.34
PdomMRNAr1.2-03073.1	2946	genemark	6	699	1.00	1.00
PdomMRNAr1.2-03074.1	12516	VIGA	19	5541	1.00	1.00
PdomMRNAr1.2-03075.1	2572	genemark	6	900	1.00	0.95
PdomMRNAr1.2-03076.1	1706	genemark	5	984	1.00	0.95
PdomMRNAr1.2-03077.1	4649	augustus	4	3870	0.99	0.95
PdomMRNAr1.2-03078.1	4105	genemark	3	495	0.29	0.09
PdomMRNAr1.2-03079.1	289	snap	2	249	0.00	0.00
PdomMRNAr1.2-03080.1	2357	augustus	5	777	1.00	1.00
PdomMRNAr1.2-03081.1	2082	augustus	5	1446	0.32	0.25
PdomMRNAr1.2-03082.1	11389	augustus	17	6486	1.00	0.73
PdomMRNAr1.2-03083.1	13653	augustus	12	6801	0.81	0.52
PdomMRNAr1.2-03084.1	587	augustus	3	324	1.00	0.63
PdomMRNAr1.2-03085.1	1355	augustus	4	1038	0.00	0.00
PdomMRNAr1.2-03086.1	1402	snap	4	606	1.00	0.70
PdomMRNAr1.2-03087.1	2533	genemark	9	1428	1.00	0.95
PdomMRNAr1.2-03088.1	3142	snap	4	330	0.85	0.25
PdomMRNAr1.2-03089.1	2760	snap	7	1398	0.59	0.33
PdomMRNAr1.2-03090.1	2132	genemark	11	1113	0.74	0.75
PdomMRNAr1.2-03091.1	5801	VIGA	6	858	0.86	0.67
PdomMRNAr1.2-03092.1	2162	snap	6	966	1.00	1.00
PdomMRNAr1.2-03093.1	1980	snap	6	1419	1.00	0.92
PdomMRNAr1.2-03094.1	5092	snap	4	492	1.00	0.30
PdomMRNAr1.2-03095.1	8993	snap	12	2304	0.92	0.60
PdomMRNAr1.2-03096.1	5036	snap	10	2034	0.89	0.75
PdomMRNAr1.2-03097.1	477	snap	2	204	0.00	0.00
PdomMRNAr1.2-03098.1	1954	snap	3	1170	1.00	0.98
PdomMRNAr1.2-03099.1	8191	snap	5	321	0.26	0.08
PdomMRNAr1.2-03100.1	1273	genemark	4	579	0.02	0.01
PdomMRNAr1.2-03101.1	478	genemark	3	228	0.00	0.00
PdomMRNAr1.2-03102.1	1847	genemark	2	1722	0.35	0.10
PdomMRNAr1.2-03103.1	2303	VIGA	7	990	1.00	0.90
PdomMRNAr1.2-03104.1	1957	genemark	8	1098	1.00	0.81
PdomMRNAr1.2-03106.1	3679	VIGA	6	1473	1.00	1.00
PdomMRNAr1.2-03107.1	5510	genemark	7	1731	1.00	0.85
PdomMRNAr1.2-03108.1	1608	genemark	3	600	1.00	0.98
PdomMRNAr1.2-03109.1	908	genemark	2	555	1.00	0.95
PdomMRNAr1.2-03110.1	4829	VIGA	6	1911	1.00	0.97
PdomMRNAr1.2-03111.1	1729	VIGA	5	1278	1.00	0.90
PdomMRNAr1.2-03112.1	1310	VIGA	3	1020	1.00	0.90
PdomMRNAr1.2-03113.1	234	VIGA	1	234	0.00	0.00
PdomMRNAr1.2-03114.1	1030	snap	3	213	1.00	0.30
PdomMRNAr1.2-03115.1	6310	VIGA	8	1599	0.07	0.02
PdomMRNAr1.2-03116.1	1097	genemark	5	441	1.00	0.95
PdomMRNAr1.2-03117.1	697	genemark	2	486	0.76	0.23
PdomMRNAr1.2-03118.1	1349	genemark	5	942	1.00	0.30
PdomMRNAr1.2-03119.1	2125	genemark	6	768	1.00	0.83
PdomMRNAr1.2-03120.1	3104	snap	5	2373	1.00	0.45
PdomMRNAr1.2-03121.1	6965	genemark	16	3096	1.00	0.96
PdomMRNAr1.2-03122.1	1683	genemark	1	1683	1.00	0.90
PdomMRNAr1.2-03123.1	841	genemark	2	672	0.06	0.02
PdomMRNAr1.2-03124.1	5044	snap	4	423	0.12	0.04
PdomMRNAr1.2-03125.1	6970	genemark	4	780	1.00	0.76
PdomMRNAr1.2-03126.1	2635	snap	3	255	1.00	0.35
PdomMRNAr1.2-03127.1	4511	genemark	11	1752	0.96	0.94
PdomMRNAr1.2-03128.1	2739	genemark	4	1140	1.00	0.75
PdomMRNAr1.2-03129.1	4595	snap	11	2730	1.00	0.84
PdomMRNAr1.2-03130.1	1370	genemark	5	606	1.00	0.95
PdomMRNAr1.2-03131.1	2184	snap	7	978	0.40	0.34
PdomMRNAr1.2-03132.1	589	snap	2	207	0.93	0.29
PdomMRNAr1.2-03133.1	10776	genemark	18	2433	1.00	0.91
PdomMRNAr1.2-03134.1	541	snap	2	201	0.00	0.00
PdomMRNAr1.2-03135.1	1171	genemark	4	888	0.00	0.00
PdomMRNAr1.2-03136.1	5865	snap	11	2070	1.00	0.89
PdomMRNAr1.2-03137.1	9879	VIGA	4	555	0.00	0.00
PdomMRNAr1.2-03138.1	5572	snap	4	450	0.32	0.09
PdomMRNAr1.2-03139.1	3144	snap	5	741	1.00	0.75
PdomMRNAr1.2-03140.1	2917	snap	7	1287	0.99	0.70
PdomMRNAr1.2-03141.1	4040	VIGA	10	1998	1.00	1.00
PdomMRNAr1.2-03142.1	2058	VIGA	4	1398	1.00	0.97
PdomMRNAr1.2-03143.1	4563	genemark	8	1068	1.00	0.91
PdomMRNAr1.2-03144.1	9484	genemark	12	2904	1.00	0.90
PdomMRNAr1.2-03145.1	2345	genemark	6	1740	0.98	0.83
PdomMRNAr1.2-03146.1	2112	genemark	4	516	0.04	0.01
PdomMRNAr1.2-03147.1	428	genemark	2	216	0.00	0.00
PdomMRNAr1.2-03148.1	4854	augustus	8	1944	1.00	1.00
PdomMRNAr1.2-03149.1	3927	snap	9	1236	0.99	0.37
PdomMRNAr1.2-03150.1	1903	snap	4	396	0.47	0.14
PdomMRNAr1.2-03151.1	1328	snap	2	639	1.00	0.30
PdomMRNAr1.2-03152.1	261	snap	1	261	1.00	0.69
PdomMRNAr1.2-03153.1	10977	VIGA	4	1944	0.95	0.90
PdomMRNAr1.2-03154.1	1737	augustus	3	717	1.00	1.00
PdomMRNAr1.2-03155.1	8208	augustus	11	1677	1.00	1.00
PdomMRNAr1.2-03156.1	1700	augustus	3	537	1.00	0.65
PdomMRNAr1.2-03157.1	5121	augustus	13	2433	1.00	1.00
PdomMRNAr1.2-03158.1	4117	augustus	8	2127	1.00	0.95
PdomMRNAr1.2-03159.1	1315	genemark	4	714	0.95	0.74
PdomMRNAr1.2-03160.1	19506	snap	23	13983	1.00	0.95
PdomMRNAr1.2-03161.1	4529	genemark	7	1773	1.00	1.00
PdomMRNAr1.2-03162.1	2617	genemark	5	1230	1.00	1.00
PdomMRNAr1.2-03163.1	4764	genemark	6	1272	0.81	0.53
PdomMRNAr1.2-03164.1	1366	VIGA	6	822	1.00	0.90
PdomMRNAr1.2-03165.1	3212	augustus	7	567	0.85	0.50
PdomMRNAr1.2-03166.1	4734	augustus	2	831	0.04	0.01
PdomMRNAr1.2-03167.1	5870	snap	3	216	0.25	0.08
PdomMRNAr1.2-03168.1	5431	genemark	19	3027	1.00	0.95
PdomMRNAr1.2-03169.1	750	genemark	2	678	1.00	0.90
PdomMRNAr1.2-03170.1	31309	VIGA	4	1506	0.00	0.00
PdomMRNAr1.2-03171.1	8015	snap	8	990	0.58	0.39
PdomMRNAr1.2-03172.1	2333	genemark	3	378	1.00	1.00
PdomMRNAr1.2-03173.1	744	snap	3	270	0.00	0.00
PdomMRNAr1.2-03175.1	8482	snap	9	1698	0.96	0.71
PdomMRNAr1.2-03176.1	8109	augustus	6	849	0.02	0.01
PdomMRNAr1.2-03177.1	6411	snap	7	3390	0.99	0.80
PdomMRNAr1.2-03178.1	1047	augustus	2	258	0.00	0.00
PdomMRNAr1.2-03179.1	1246	genemark	4	906	1.00	0.95
PdomMRNAr1.2-03180.1	1928	genemark	4	891	1.00	0.95
PdomMRNAr1.2-03181.1	1894	augustus	4	276	1.00	0.98
PdomMRNAr1.2-03182.1	837	augustus	1	837	1.00	0.90
PdomMRNAr1.2-03183.1	3430	VIGA	13	2433	1.00	0.90
PdomMRNAr1.2-03184.1	2812	genemark	7	1056	1.00	1.00
PdomMRNAr1.2-03185.1	8654	augustus	4	534	1.00	1.00
PdomMRNAr1.2-03186.1	1463	genemark	4	393	1.00	0.99
